	Unnamed: 0	German_voc	deu_is_noun	French_voc	Aligned	Thème	Page	Rectangle	fra_is_noun
8	8.0	die Mauereidechse	True	3 toile	False	Zoologie_Botanique	05	0	False
9	9.0	die Blindschleiche, n	True	de la Vierge	False	Zoologie_Botanique	05	0	False
10	10.0	der Chamäleon, s	True	on	False	Zoologie_Botanique	05	0	False
11	11.0	der Gecko, s/onen	True	; les. jaune	False	Zoologie_Botanique	05	0	False
12	12.0	der Leguan, e	True	m	False	Zoologie_Botanique	05	0	False
13	13.0	der Waran, e	True	te de la gale	False	Zoologie_Botanique	05	0	False
14	14.0	die Schlange, n	True	‘es /myriapodes x	False	Zoologie_Botanique	05	0	False
15	15.0	die Giftschlange	True	>, le ille-pattes	False	Zoologie_Botanique	05	0	False
16	16.0	giftig ; ungiftig	False	endre	False	Zoologie_Botanique	05	0	False
17	17.0	gefährlich ; harmlos	False	rrasitaire/parasite	False	Zoologie_Botanique	05	0	False
18	18.0	das Gift, e	True	m	False	Zoologie_Botanique	05	0	False
19	19.0	der Giftzahn, 'e	True	n	False	Zoologie_Botanique	05	0	False
20	20.0	die Giftdrüse, n	True	itaire/le ténia	False	Zoologie_Botanique	05	0	False
21	21.0	kriechent, o, o (über+A)	False	du oie	False	Zoologie_Botanique	05	0	False
22	22.0	sich winden, a, u, um+A	False	1e officinale	False	Zoologie_Botanique	05	0	False
23	23.0	sich schlängeln durch+A	False	8	False	Zoologie_Botanique	05	0	False
24	24.0	umschlingen, a, U (die Beute)	False	tavon la Inenbnoin	False	Zoologie_Botanique	05	0	False
25	25.0	züngeln	False		False	Zoologie_Botanique	05	0	False
26	26.0	zischen	False		False	Zoologie_Botanique	05	0	False
27	27.0	die Anakonda, s	True		False	Zoologie_Botanique	05	0	False
28	28.0	die Boa, s/Boaschlange, n	True		False	Zoologie_Botanique	05	0	False
29	29.0	die Königs-/Abgottschlange	True		False	Zoologie_Botanique	05	0	False
30	30.0	die Kobra, s/die Brillenschlange	True		False	Zoologie_Botanique	05	0	False
31	31.0	die Natter, n	True		False	Zoologie_Botanique	05	0	False
32	32.0	die Ringelnatter	True		False	Zoologie_Botanique	05	0	False
33	33.0	die Schling-/Glattnatter	True		False	Zoologie_Botanique	05	0	False
34	34.0	die Vipernatter	True		False	Zoologie_Botanique	05	0	False
35	35.0	die Klapperschlange, n	True		False	Zoologie_Botanique	05	0	False
36	36.0	der Python, s/en	True		False	Zoologie_Botanique	05	0	False
37	37.0	die Korallenotter, n	True		False	Zoologie_Botanique	05	0	False
38	38.0	die Viper, n/die Otter, n	True		False	Zoologie_Botanique	05	0	False
39	39.0	die Aspisviper	True		False	Zoologie_Botanique	05	0	False
40	40.0	die Kreuzotter	True		False	Zoologie_Botanique	05	0	False
41	41.0	die Schildkröte, n	True		False	Zoologie_Botanique	05	0	False
42	42.0	der Panzer, -	True		False	Zoologie_Botanique	05	0	False
43	43.0	das Schildpatt	True		False	Zoologie_Botanique	05	0	False
44	44.0	die Sumpfschildkröte	True		False	Zoologie_Botanique	05	0	False
45	45.0	die griechische Landschildkröte	True		False	Zoologie_Botanique	05	0	False
46	46.0	die Karettschildkröte	True		False	Zoologie_Botanique	05	0	False
47	47.0	die Lederschildkröte	True		False	Zoologie_Botanique	05	0	False
48	48.0	der Lurch, e	True		False	Zoologie_Botanique	05	0	False
49	49.0	ein amphibisches Tier	False		False	Zoologie_Botanique	05	0	False
50	50.0	die Kröte, n	True		False	Zoologie_Botanique	05	0	False
51	51.0	die Geburtshelferkröte	True		False	Zoologie_Botanique	05	0	False
52	52.0	die Krauzkröte	True		False	Zoologie_Botanique	05	0	False
53	53.0		False		False	Zoologie_Botanique	05	0	False
0	0.0	Spinnentiere npl	False	reptiles	False	Zoologie_Botanique	05	1	False
1	1.0	die Spinne, n	True	le reptile	False	Zoologie_Botanique	05	1	True
2	2.0	die Hausspinne/Winkelspinne	True	le crocodile	False	Zoologie_Botanique	05	1	True
3	3.0	die Wasserspinne	True	l'alligator 	False	Zoologie_Botanique	05	1	True
4	4.0	die Kreuzspinne	True	le caiman	False	Zoologie_Botanique	05	1	True
5	5.0	der WVeberknecht, e, der Kanker, -	True	le gavial	False	Zoologie_Botanique	05	1	True
6	6.0	die Vogelspinne	True	le lézard	False	Zoologie_Botanique	05	1	True
7	7.0	die Tarantel, n	True	le lézard commun/vert	False	Zoologie_Botanique	05	1	True
8	8.0	das Spinnengewebe, -/das Spinnennetz, e	True	le lézard gris/des urailles	False	Zoologie_Botanique	05	1	True
9	9.0	ein Neiz spinnen, a, 0	False	l'orvet /le serpent de verre	False	Zoologie_Botanique	05	1	True
10	10.0	die Marienfäden mpl	True	le caméléon	False	Zoologie_Botanique	05	1	True
11	11.0	der Skorpion, e	True	le gecko	False	Zoologie_Botanique	05	1	True
12	12.0	der Hausskorpion ; der Feldskorpion	True	l'iguane 	False	Zoologie_Botanique	05	1	True
13	13.0	die Milbe, n	True	le varan	False	Zoologie_Botanique	05	1	True
14	14.0	die Krätzmilbe	True	+ le serpent	False	Zoologie_Botanique	05	1	False
15	15.0	"die Zecke, n/der Holzbock, ""e"	True	le serpent venimeux	False	Zoologie_Botanique	05	1	True
16	16.0	Tausendfüßer mp/	False	venimeux ; non venimeux	False	Zoologie_Botanique	05	1	False
17	17.0	der Sieinkriecher, -	True	dangereux ; inoffensif	False	Zoologie_Botanique	05	1	False
18	18.0	der Skolopender, -	True	le venin	False	Zoologie_Botanique	05	1	True
19	19.0	"der Wurm, ""er"	True	le crochet à venin	False	Zoologie_Botanique	05	1	True
20	20.0	ein schmarotzender Wurm	False	la glande à venin	False	Zoologie_Botanique	05	1	True
21	21.0	der Spulwurm/die Askaris, iden	True	ramper	False	Zoologie_Botanique	05	1	False
22	22.0	der Madenwurm	True	s’enrouler autour de se aufiler, ramper à travers	False	Zoologie_Botanique	05	1	False
23	23.0	der Bandwurm	True	enlacer, enserrer [la proie)	False	Zoologie_Botanique	05	1	False
24	24.0	der Leberegel, -	True	darder sa langue	False	Zoologie_Botanique	05	1	False
25	25.0	der Medizinische Blutegel	True	siffler	False	Zoologie_Botanique	05	1	False
26	26.0	die Trichine, n	True	l'anaconda /l’eunecte 	False	Zoologie_Botanique	05	1	True
27	27.0	An Dannnuanırm	False	le boa	False	Zoologie_Botanique	05	1	True
28	28.0		False	le boa constrictor	False	Zoologie_Botanique	05	1	True
29	29.0		False	le cobra/le naja/le serpent	False	Zoologie_Botanique	05	1	True
30	30.0		False	à lunettes	False	Zoologie_Botanique	05	1	False
31	31.0		False	la couleuvre	False	Zoologie_Botanique	05	1	True
32	32.0		False	la couleuvre à collier	False	Zoologie_Botanique	05	1	True
33	33.0		False	la couleuvre lisse	False	Zoologie_Botanique	05	1	True
34	34.0		False	la couleuvre vipérine	False	Zoologie_Botanique	05	1	True
35	35.0		False	le crotale/le serpent à	False	Zoologie_Botanique	05	1	True
36	36.0		False	sonnettes	False	Zoologie_Botanique	05	1	False
37	37.0		False	le python	False	Zoologie_Botanique	05	1	True
38	38.0		False	le serpent corail	False	Zoologie_Botanique	05	1	True
39	39.0		False	la vipère	False	Zoologie_Botanique	05	1	True
40	40.0		False	la vipère aspic/l'aspic 	False	Zoologie_Botanique	05	1	True
41	41.0		False	la péliade	False	Zoologie_Botanique	05	1	True
42	42.0		False	la tortue	False	Zoologie_Botanique	05	1	True
43	43.0		False	la carapace	False	Zoologie_Botanique	05	1	True
44	44.0		False	l'écaille de tortue	False	Zoologie_Botanique	05	1	True
45	45.0		False	la cistude	False	Zoologie_Botanique	05	1	True
46	46.0		False	la tortue hermann	False	Zoologie_Botanique	05	1	True
47	47.0		False	la tortue caret	False	Zoologie_Botanique	05	1	True
48	48.0		False	la tortue-luth	False	Zoologie_Botanique	05	1	True
49	49.0		False	l'amphibien /le batracien	False	Zoologie_Botanique	05	1	True
50	50.0		False	un animal amphibie	False	Zoologie_Botanique	05	1	True
51	51.0		False	le crapaud	False	Zoologie_Botanique	05	1	True
52	52.0		False	le crapaud accoucheur	False	Zoologie_Botanique	05	1	True
53	53.0		False	18 cranaud ralamite	False	Zoologie_Botanique	05	1	False
54	54.0		False		False	Zoologie_Botanique	05	1	False
0	0.0	die Filz-/Schamlaus	True	3	False	Zoologie_Botanique	05	2	False
1	1.0	die Nisse, n	True	2 des lits	False	Zoologie_Botanique	05	2	False
2	2.0	"der Floh, ""e"	True	à des hois	False	Zoologie_Botanique	05	2	False
3	3.0	die Wanze, n	True	: rouge, le gendarm	False	Zoologie_Botanique	05	2	False
4	4.0	die Bettwanze	True	n	False	Zoologie_Botanique	05	2	False
5	5.0	die Baumwanze	True	3	False	Zoologie_Botanique	05	2	False
6	6.0	die Fauerwanze	True	ille	False	Zoologie_Botanique	05	2	False
7	7.0	"die Blattlaus, ""e"	True	vert	False	Zoologie_Botanique	05	2	False
8	8.0	das Silberfischchen, -	True	éra	False	Zoologie_Botanique	05	2	False
9	9.0	"die Koschenilleschildlaus, ""e"	True	aquatiques	False	Zoologie_Botanique	05	2	False
10	10.0	die Kermesschildlaus	True	1e bordé	False	Zoologie_Botanique	05	2	False
11	11.0	die Reblaus	True	rem	False	Zoologie_Botanique	05	2	False
12	12.0	Wasserinsekten nol	False	laraïgnée \( d’eau	False	Zoologie_Botanique	05	2	False
13	13.0	der Gelbrandkäfer, -	True	ageur, le tournique	False	Zoologie_Botanique	05	2	False
14	14.0	die Eintagsfliege, n	True	ètre 	False	Zoologie_Botanique	05	2	False
15	15.0	der \Vasserschneider, -	True	ile brun	False	Zoologie_Botanique	05	2	False
16	16.0	der Taumelkäfer, -	True	3, la demoiselle	False	Zoologie_Botanique	05	2	False
17	17.0	der Teichläufer, -	True	usse	False	Zoologie_Botanique	05	2	False
18	18.0	der Große Kolbenwasserkäfer	True	ne	False	Zoologie_Botanique	05	2	False
19	19.0	die Libelle, n, die Wasserjungfer, n	True		False	Zoologie_Botanique	05	2	False
20	20.0	der Wasserskorpion, e	True		False	Zoologie_Botanique	05	2	False
21	21.0	die Wassermotte, n	True		False	Zoologie_Botanique	05	2	False
22	22.0		False		False	Zoologie_Botanique	05	2	False
0	0.0	der Bürzel, -	True	le croupion	False	Zoologie_Botanique	06	0	True
1	1.0	das Gefieder, -	True	le plumage	False	Zoologie_Botanique	06	0	True
2	2.0	der Flügel, -	True	l'aile 	False	Zoologie_Botanique	06	0	True
3	3.0	geflügelt ; flügellos	False	ailé ; aptère	False	Zoologie_Botanique	06	0	False
4	4.0	flug(un)fähig	False	apte au vol	False	Zoologie_Botanique	06	0	False
5	5.0	die Feder, n	True	la plume	False	Zoologie_Botanique	06	0	True
6	6.0	gefiedert ; ungefiedert	False	couvert de plumes ; sans pl.	False	Zoologie_Botanique	06	0	False
7	7.0	die Konturfeder	True	la penne	False	Zoologie_Botanique	06	0	True
8	8.0	die Schwungfeder	True	la rémige	False	Zoologie_Botanique	06	0	True
9	9.0	die Schwanzfeder	True	la rectrice	False	Zoologie_Botanique	06	0	True
10	10.0	die Haube, n	True	la huppe	False	Zoologie_Botanique	06	0	True
11	11.0	"der Federbusch, ""e"	True	V’aigrette	False	Zoologie_Botanique	06	0	False
12	12.0	die Fiaumfeder/die Daune, n	True	le duvet	False	Zoologie_Botanique	06	0	True
13	13.0	flaumig	False	couvert de duvet/duveteux	False	Zoologie_Botanique	06	0	False
14	14.0	flaumweich	False	duveté	False	Zoologie_Botanique	06	0	False
15	15.0	sich federn	False	perdre ses plumes/ se déplumer	False	Zoologie_Botanique	06	0	False
16	16.0	die Mauser ; sich mausern	True	la ue ; uer	False	Zoologie_Botanique	06	0	True
17	17.0	"der Flug, ""e"	True	le vol	False	Zoologie_Botanique	06	0	True
18	18.0	ein Flug von Wildenten	False	un vol de canards sauvages	False	Zoologie_Botanique	06	0	True
19	19.0	ein Schwarm Spatzen	False	une volée de oineaux	False	Zoologie_Botanique	06	0	True
20	20.0	im Flug	False	au vol/en plein vol	False	Zoologie_Botanique	06	0	False
21	21.0	aus der Vogelperspektive	False	à vol d'oiseau	False	Zoologie_Botanique	06	0	False
22	22.0	die Spannweite, n	True	l'envergure 	False	Zoologie_Botanique	06	0	True
23	23.0	die Flügel spreizen	True	déployer les ailes	False	Zoologie_Botanique	06	0	False
24	24.0	flügge werden*	False	être prêt à quitter le nid	False	Zoologie_Botanique	06	0	False
25	25.0	fliegen*, 0,0	False	vler	False	Zoologie_Botanique	06	0	False
26	26.0	aus-fliegen*	False	s'envler du nid, quitter le nic	False	Zoologie_Botanique	06	0	False
27	27.0	davon-fliegen*, weg-fliegen*	False	s'envler, prendre sonvo	False	Zoologie_Botanique	06	0	False
28	28.0	mit kräftigem Flügelschlag	False	à tire-d’aile	False	Zoologie_Botanique	06	0	False
29	29.0	flattern* ; kreisen*	False	voltiger ; tournoyer	False	Zoologie_Botanique	06	0	False
30	30.0	schweben ; segeln*	False	planer ; vler en planant	False	Zoologie_Botanique	06	0	False
31	31.0	"der Gleitflug, ""e"	True	le vol plané	False	Zoologie_Botanique	06	0	True
32	32.0	überfliegen ;durchfliegen	False	survler ; traverser	False	Zoologie_Botanique	06	0	False
33	33.0	sich setzen auf+A	False	se poser sur	False	Zoologie_Botanique	06	0	False
34	34.0	sitzen, a, e auf+D	False	être perché/juché sur	False	Zoologie_Botanique	06	0	False
35	35.0	überwintern	False	hiverner	False	Zoologie_Botanique	06	0	False
36	36.0	ziehen*, 0, o nach+D/in+A	False	s’en aller vers/migrer vers	False	Zoologie_Botanique	06	0	False
37	37.0	"der Zugvogel, """	True	l'oiseau igrateur	False	Zoologie_Botanique	06	0	True
38	38.0	der Durchzügler, -	True	l'oiseau de passage	False	Zoologie_Botanique	06	0	True
39	39.0	"der Standvogel, """	True	l'oiseau sédentaire	False	Zoologie_Botanique	06	0	True
40	40.0	der Teilzieher, -	True	le igrateur partiel	False	Zoologie_Botanique	06	0	True
41	41.0	"der Singvogel, """	True	l’oiseau chanteur	False	Zoologie_Botanique	06	0	False
42	42.0	die Stimme, n	True	la voix	False	Zoologie_Botanique	06	0	True
43	43.0	"der Gesang, ""e"	True	le chant, le ramage	False	Zoologie_Botanique	06	0	True
44	44.0	singen, a, u	False	chanter	False	Zoologie_Botanique	06	0	False
45	45.0	zwitschern	False	gazouiller	False	Zoologie_Botanique	06	0	False
46	46.0	das Zwitschern/das Gezwitscher	True	le gazouillement/le gazouillis	False	Zoologie_Botanique	06	0	True
47	47.0	trillern	False	lancer des trilles	False	Zoologie_Botanique	06	0	False
48	48.0	Vogelstimmen ip/	False	cris des oiseaux	False	Zoologie_Botanique	06	0	False
49	49.0	tirilieren	False	grisoller	False	Zoologie_Botanique	06	0	False
50	50.0	schreien, ie, ie	False	cancaner	False	Zoologie_Botanique	06	0	False
51	51.0	krähen (Hahn)	False	ululer	False	Zoologie_Botanique	06	0	False
52	52.0		False	craqueter	False	Zoologie_Botanique	06	0	False
53	53.0		False	chanter	False	Zoologie_Botanique	06	0	False
54	54.0		False		False	Zoologie_Botanique	06	0	False
0	0.0	BR EREENDE NEE NEN NAR EN ST WASeER LIE en ounam DEN EI TERN	False	SE —	False	Zoologie_Botanique	06	1	False
1	1.0	ein am/im/auf dem Wasser	False	un insecte aquatique	False	Zoologie_Botanique	06	1	True
2	2.0	lebendes Insekt	False	avoir le cafard	False	Zoologie_Botanique	06	1	False
3	3.0	Trübsal blasen, ie, a/in gedrückter	False	tomber comme des ouches	False	Zoologie_Botanique	06	1	False
4	4.0	Stimmung sein	False	prendre acilement	False	Zoologie_Botanique	06	1	False
5	5.0	wie die Fliegen sterben‘, a, 0, i	False	la ouche	False	Zoologie_Botanique	06	1	True
6	6.0	sich über jede Kleinigkeit ärgern	False	Quelle ouche te pique ?	False	Zoologie_Botanique	06	1	False
7	7.0	Was ist in dich gefahren ?	False	Ilne erait pas de al à une	False	Zoologie_Botanique	06	1	False
8	8.0	Er könnte keiner Fliege etw zuleide/zu Leide tun.	False	mouche.	False	Zoologie_Botanique	06	1	False
9	9.0	sich in. die Nesseln setzen [fam)	False	se ourrer dans un guépier	False	Zoologie_Botanique	06	1	False
10	10.0	zwei Fliegen mit einer Klappe	False	faire d’une pierre deux coups	False	Zoologie_Botanique	06	1	False
11	11.0	schlagen, u, a,ä	False	secouer les puces à qn 	False	Zoologie_Botanique	06	1	False
12	12.0	jdm gehörig Bescheid'sagen	False	Araignée du atin, chagrin ; araignée du soir, espoir.	False	Zoologie_Botanique	06	1	False
13	13.0	Spinne am. Morgen bringt Kummer	False	le rat de bibliothèque	False	Zoologie_Botanique	06	1	True
14	14.0	und Sorgen, Spinne am Abend, erquickend und labend.	False	tirer les vers du nez à qn	False	Zoologie_Botanique	06	1	False
15	15.0	der Bücherwurm	True	un homme d'affaires véreux	False	Zoologie_Botanique	06	1	True
16	16.0	jemandem die Würmer aus	False	Cela e tracasse/me	False	Zoologie_Botanique	06	1	False
17	17.0	der Nase ziehen, 0, 0 (fam)	True	turlupine.	False	Zoologie_Botanique	06	1	False
18	18.0	ein unehrlicher Geschäftsmann	False	lézarder au sleil	False	Zoologie_Botanique	06	1	False
19	19.0	Es wurmt mich. (fam)	False	faire la queue	False	Zoologie_Botanique	06	1	False
20	20.0	sich inder Sonne aalen	False	avoir une langue de vipère	False	Zoologie_Botanique	06	1	False
21	21.0	eine giftige Zunge haben	False	prédire des alheurs/êtreun	False	Zoologie_Botanique	06	1	False
22	22.0	unken itr	False	oiseau de auvais augure	False	Zoologie_Botanique	06	1	False
23	23.0	im Schneckengang/im Schneckentempo	False	à pas de tortue	False	Zoologie_Botanique	06	1	False
24	24.0		False	 	False	Zoologie_Botanique	06	1	False
25	25.0		False		False	Zoologie_Botanique	06	1	False
0	0.0	der Fliegenschnäpper, -	True	le gobe-mouche	False	Zoologie_Botanique	07	0	True
1	1.0	das Blaukehlchen, -	True	le gorge-bleu	False	Zoologie_Botanique	07	0	True
2	2.0	der Gartenbaumläufer, -	True	le grimpereau des jardins	False	Zoologie_Botanique	07	0	True
3	3.0	die Drossel, n	True	la grive	False	Zoologie_Botanique	07	0	True
4	4.0	die Singdrossel	True	la grive usicienne	False	Zoologie_Botanique	07	0	True
5	5.0	die Misteldrossel	True	la grive draine	False	Zoologie_Botanique	07	0	True
6	6.0	die Wacholderdrossel	True	la grive litorne	False	Zoologie_Botanique	07	0	True
7	7.0	der Kernbeißer, -	True	le gros-bec 	False	Zoologie_Botanique	07	0	True
8	8.0	der Bienenfresser, -	True	le guépier 	False	Zoologie_Botanique	07	0	True
9	9.0	die Schwalbe, n	True	l’hirondelle	False	Zoologie_Botanique	07	0	False
10	10.0	die Mehlschwalbe	True	l’hirondelle de enêtre	False	Zoologie_Botanique	07	0	False
11	11.0	die Rauchschwalbe	True	l’hirondelle de cheminée	False	Zoologie_Botanique	07	0	False
12	12.0	der Wiedehopf, e	True	la huppe asciée	False	Zoologie_Botanique	07	0	True
13	13.0	"der Seidenschwanz, ""e"	True	le jaseur boréal/de Bohème	False	Zoologie_Botanique	07	0	True
14	14.0	der Hänfling, e	True	la linotte	False	Zoologie_Botanique	07	0	True
15	15.0	der Pirol, e	True	le loriot	False	Zoologie_Botanique	07	0	True
16	16.0	der Beo, s	True	le ainate	False	Zoologie_Botanique	07	0	True
17	17.0	"der Eisvogel, """	True	le artin-pêcheur	False	Zoologie_Botanique	07	0	True
18	18.0	der Segler, -	True	le artinet	False	Zoologie_Botanique	07	0	True
19	19.0	der Mauersegler	True	le artinet noir	False	Zoologie_Botanique	07	0	True
20	20.0	der Alpensegler	True	le artinet alpin	False	Zoologie_Botanique	07	0	True
21	21.0	die Amsel, n/die Schwarzdrossel, n	True	le erle	False	Zoologie_Botanique	07	0	True
22	22.0	die Meise, n	True	la ésange	False	Zoologie_Botanique	07	0	True
23	23.0	die Kohlmeise	True	la ésange charbonnière	False	Zoologie_Botanique	07	0	True
24	24.0	die Haubenmeise	True	la ésange huppée	False	Zoologie_Botanique	07	0	True
25	25.0	die Schwanzmeise	True	la ésange à longue queue	False	Zoologie_Botanique	07	0	True
26	26.0	die Tannenmeise	True	la ésange noire	False	Zoologie_Botanique	07	0	True
27	27.0	der Sperling, e/der Spatz, en, en	True	le oineau, le piaf	False	Zoologie_Botanique	07	0	True
28	28.0	der Haussperling ; der Feldsperling	True	le . domestique, le . rique	False	Zoologie_Botanique	07	0	True
29	29.0	"der Leierschwanz, ""e"	True	l'oiseau-lyre/le énure	False	Zoologie_Botanique	07	0	True
30	30.0	die Elster, n	True	la pie	False	Zoologie_Botanique	07	0	True
31	31.0	der Würger, -	True	la pie-grièche	False	Zoologie_Botanique	07	0	True
32	32.0	der Raubwürger	True	la pie-grièche grise	False	Zoologie_Botanique	07	0	True
33	33.0	der Neuntöter, -	True	la pie-grièche écorcheur	False	Zoologie_Botanique	07	0	True
34	34.0	der Fink, en, en	True	le pinson	False	Zoologie_Botanique	07	0	True
35	35.0	der Buchfink ; der Bergfink	True	le p. des arbres ; le p. du Nor	False	Zoologie_Botanique	07	0	True
36	36.0	der Baumpieper, -	True	le pipit des arbres	False	Zoologie_Botanique	07	0	True
